YEAR,COUNTY_DISTRICT_CODE,DROPOUT_9_12_TOTAL,DROPOUT_9_12_TOTAL_RATE,DROPOUT_9_12_ASIAN_RATE,DROPOUT_9_12_BLACK_RATE,DROPOUT_9_12_HISPANIC_RATE,DROPOUT_9_12_INDIAN_RATE,DROPOUT_9_12_MULTIRACIAL_RATE,DROPOUT_9_12_WHITE_RATE,DROPOUT_9_12_MALE_RATE,DROPOUT_9_12_FEMALE_RATE
2002,2097,20,2.7,0,0,0,0,0,2.8,3.2,2.2
2002,3031,13,11.3,0,0,0,0,0,11.5,0,0
2002,3032,5,4,0,0,0,0,0,4,0,0
2002,3033,0,0,0,0,0,0,0,0,0,0
2002,4106,7,4.7,0,0,0,0,0,4.7,0,0
2002,4109,0,0,0,0,0,0,0,0,0,0
2002,4110,25,3.3,0,9.7,0,0,0,2.7,3.5,3.1
2002,5120,0,0,0,0,0,0,0,0,0,0
2002,5121,0,0,0,0,0,0,0,0,0,0
2002,5122,0,0,0,0,0,0,0,0,0,0
2002,5123,22,3.4,0,0,0,0,0,3.6,3.1,3.7
2002,5124,0,0,0,0,0,0,0,0,0,0
2002,5127,0,0,0,0,0,0,0,0,0,0
2002,5128,21,3.5,0,0,7.6,0,0,2.9,4.6,2.3
2002,6101,7,4.1,0,0,0,0,0,4.2,0,0
2002,6103,0,0,0,0,0,0,0,0,0,0
2002,6104,19,4.6,0,0,0,0,0,4.8,5.4,3.7
2002,7121,0,0,0,0,0,0,0,0,0,0
2002,7122,0,0,0,0,0,0,0,0,0,0
2002,7123,0,0,0,0,0,0,0,0,0,0
2002,7124,7,4.7,0,0,0,0,0,4.8,0,0
2002,7125,0,0,0,0,0,0,0,0,0,0
2002,7126,0,0,0,0,0,0,0,0,0,0
2002,7129,13,3.8,0,0,0,0,0,4,4.8,2.8
2002,8106,0,0,0,0,0,0,0,0,0,0
2002,8107,16,3.6,0,0,0,0,0,3.7,4.5,2.7
2002,8111,0,0,0,0,0,0,0,0,0,0
2002,9077,0,0,0,0,0,0,0,0,0,0
2002,9078,0,0,0,0,0,0,0,0,0,0
2002,9079,0,0,0,0,0,0,0,0,0,0
2002,9080,13,4.9,0,0,0,0,0,5,0,0
2002,10087,8,2.2,0,0,0,0,0,1.9,0,0
2002,10089,7,2,0,0,0,0,0,2.1,0,0
2002,10090,0,0,0,0,0,0,0,0,0,0
2002,10091,15,3.8,0,0,0,0,0,3.9,2.6,5.1
2002,10092,6,3.7,0,0,0,0,0,3.7,0,0
2002,10093,221,4.5,0,7.9,7.1,0,0,4,4.8,4.2
2002,11076,9,4.3,0,0,0,0,0,4.4,0,0
2002,11078,0,0,0,0,0,0,0,0,0,0
2002,11079,0,0,0,0,0,0,0,0,0,0
2002,11082,123,3.5,0,6.9,0,0,0,3.4,4.2,2.9
2002,12108,0,0,0,0,0,0,0,0,0,0
2002,12109,68,4.9,0,5.8,0,0,0,4.7,5.4,4.3
2002,12110,9,2.8,0,0,0,0,0,2.8,0,0
2002,13054,0,0,0,0,0,0,0,0,0,0
2002,13055,7,2.7,0,0,0,0,0,2.8,0,0
2002,13057,0,0,0,0,0,0,0,0,0,0
2002,13058,0,0,0,0,0,0,0,0,0,0
2002,13059,0,0,0,0,0,0,0,0,0,0
2002,13060,0,0,0,0,0,0,0,0,0,0
2002,13061,0,0,0,0,0,0,0,0,0,0
2002,13062,0,0,0,0,0,0,0,0,0,0
2002,14126,7,1.6,0,0,0,0,0,1.7,0,0
2002,14127,5,2.3,0,0,0,0,0,2.4,0,0
2002,14129,49,6.7,0,17.3,0,0,0,5.1,6.9,6.4
2002,14130,9,3.1,0,0,0,0,0,3.2,0,0
2002,14400,0,0,0,0,0,0,0,0,0,0
2002,15001,0,0,0,0,0,0,0,0,0,0
2002,15002,28,2.2,0,0,0,0,0,2.1,2.8,1.5
2002,15003,0,0,0,0,0,0,0,0,0,0
2002,15004,0,0,0,0,0,0,0,0,0,0
2002,16090,34,2.3,0,0,0,0,0,2.1,2.2,2.3
2002,16092,0,0,0,0,0,0,0,0,0,0
2002,16094,0,0,0,0,0,0,0,0,0,0
2002,16096,24,1.8,0,0,0,0,0,2,1.8,1.9
2002,16097,0,0,0,0,0,0,0,0,0,0
2002,17121,0,0,0,0,0,0,0,0,0,0
2002,17122,0,0,0,0,0,0,0,0,0,0
2002,17124,0,0,0,0,0,0,0,0,0,0
2002,17125,7,2.5,0,0,0,0,0,2.5,0,0
2002,17126,0,0,0,0,0,0,0,0,0,0
2002,18047,11,5.5,0,0,0,0,0,5.5,6,5
2002,18050,0,0,0,0,0,0,0,0,0,0
2002,19139,6,4.3,0,0,0,0,0,4.3,0,0
2002,19140,0,0,0,0,0,0,0,0,0,0
2002,19142,37,2.7,0,0,0,0,0,2.6,3.5,1.9
2002,19144,16,6.8,0,0,0,0,0,7.2,0,0
2002,19147,0,0,0,0,0,0,0,0,0,0
2002,19148,15,2.6,0,0,0,0,0,2.7,0,0
2002,19149,18,2.3,0,0,0,0,0,2.4,2.5,2.1
2002,19150,0,0,0,0,0,0,0,0,0,0
2002,19151,0,0,0,0,0,0,0,0,0,0
2002,19152,49,3.8,0,0,0,0,0,3.9,5.6,2.1
2002,20001,8,2.7,0,0,0,0,0,2.7,0,0
2002,20002,7,1.7,0,0,0,0,0,1.7,0,0
2002,21148,0,0,0,0,0,0,0,0,0,0
2002,21149,0,0,0,0,0,0,0,0,0,0
2002,21150,0,0,0,0,0,0,0,0,0,0
2002,21151,0,0,0,0,0,0,0,0,0,0
2002,22088,0,0,0,0,0,0,0,0,0,0
2002,22089,28,2.6,0,0,0,0,0,2.6,2.7,2.6
2002,22090,8,4.8,0,0,0,0,0,4.8,0,0
2002,22091,0,0,0,0,0,0,0,0,0,0
2002,22092,0,0,0,0,0,0,0,0,0,0
2002,22093,14,1.4,0,0,0,0,0,1.4,1.3,1.4
2002,22094,24,10.4,0,0,0,0,0,10.5,10.3,10.5
2002,23094,0,0,0,0,0,0,0,0,0,0
2002,23096,0,0,0,0,0,0,0,0,0,0
2002,23099,0,0,0,0,0,0,0,0,0,0
2002,23101,16,5,0,0,0,0,0,5.1,6.1,3.6
2002,24086,25,2.7,0,0,0,0,0,2.8,4,1.4
2002,24087,12,2.3,0,0,0,0,0,2.4,2,2.5
2002,24089,34,4,0,0,0,0,0,4.1,4.9,3.1
2002,24090,46,2.3,0,0,0,0,0,2.3,2.6,2
2002,24091,0,0,0,0,0,0,0,0,0,0
2002,24093,146,2.8,0,0,2.6,11.6,0,2.9,3.5,2.1
2002,25001,13,2.7,0,0,0,0,0,2.8,0,0
2002,25002,0,0,0,0,0,0,0,0,0,0
2002,25003,8,3,0,0,0,0,0,2.9,0,0
2002,26001,10,5.2,0,0,0,0,0,5.3,0,0
2002,26002,0,0,0,0,0,0,0,0,0,0
2002,26005,0,0,0,0,0,0,0,0,0,0
2002,26006,119,4.9,0,10.1,0,0,0,4.3,6.1,3.7
2002,27055,0,0,0,0,0,0,0,0,0,0
2002,27056,0,0,0,0,0,0,0,0,0,0
2002,27057,0,0,0,0,0,0,0,0,0,0
2002,27058,0,0,0,0,0,0,0,0,0,0
2002,27059,0,0,0,0,0,0,0,0,0,0
2002,27061,14,2.8,0,10.8,0,0,0,2,3.2,2.4
2002,28101,22,8.2,0,0,0,0,0,8.3,10.3,6.1
2002,28102,25,5.7,0,0,0,0,0,5.8,7.9,3.9
2002,28103,16,6.9,0,0,0,0,0,6.5,9,5
2002,29001,0,0,0,0,0,0,0,0,0,0
2002,29002,0,0,0,0,0,0,0,0,0,0
2002,29003,0,0,0,0,0,0,0,0,0,0
2002,29004,0,0,0,0,0,0,0,0,0,0
2002,30093,37,6,0,0,0,0,0,5.7,6,6
2002,31116,0,0,0,0,0,0,0,0,0,0
2002,31117,0,0,0,0,0,0,0,0,0,0
2002,31118,0,0,0,0,0,0,0,0,0,0
2002,31121,0,0,0,0,0,0,0,0,0,0
2002,31122,0,0,0,0,0,0,0,0,0,0
2002,32054,0,0,0,0,0,0,0,0,0,0
2002,32055,7,3,0,0,0,0,0,3,0,0
2002,32056,0,0,0,0,0,0,0,0,0,0
2002,32058,0,0,0,0,0,0,0,0,0,0
2002,33090,50,7.7,0,0,0,0,0,7.6,8.8,6.3
2002,33091,0,0,0,0,0,0,0,0,0,0
2002,33092,0,0,0,0,0,0,0,0,0,0
2002,33093,0,0,0,0,0,0,0,0,0,0
2002,33094,0,0,0,0,0,0,0,0,0,0
2002,34121,0,0,0,0,0,0,0,0,0,0
2002,34122,0,0,0,0,0,0,0,0,0,0
2002,34124,5,1,0,0,0,0,0,1,0,0
2002,35092,15,5.1,0,0,0,0,0,5.6,0,0
2002,35093,6,3.1,0,0,0,0,0,3.1,0,0
2002,35094,6,4.7,0,0,0,0,0,4.1,0,0
2002,35097,0,0,0,0,0,0,0,0,0,0
2002,35098,21,9.6,0,0,0,0,0,9.4,9.9,9.4
2002,35099,0,0,0,0,0,0,0,0,0,0
2002,35102,22,4.4,0,0,0,0,0,4.6,5.4,3.5
2002,36123,0,0,0,0,0,0,0,0,0,0
2002,36126,44,3.9,0,0,0,0,0,3.9,5.2,2.5
2002,36131,38,3.7,0,0,0,0,0,3.6,4.8,2.6
2002,36133,0,0,0,0,0,0,0,0,0,0
2002,36134,0,0,0,0,0,0,0,0,0,0
2002,36135,0,0,0,0,0,0,0,0,0,0
2002,36136,32,3.9,0,0,0,0,0,3.9,3.7,4
2002,36137,33,5.2,0,0,0,0,0,5.2,7.5,2.8
2002,36138,12,6.7,0,0,0,0,0,6.9,5.4,8
2002,36139,9,0.7,0,0,0,0,0,0.7,0,0
2002,37037,20,3.3,0,0,0,0,0,3.3,4.1,2.6
2002,37039,10,2.3,0,0,0,0,0,2.3,0,0
2002,38044,0,0,0,0,0,0,0,0,0,0
2002,38045,0,0,0,0,0,0,0,0,0,0
2002,38046,7,4.4,0,0,0,0,0,4.5,0,0
2002,39133,25,2.8,0,0,0,0,0,2.8,2.3,3.3
2002,39134,31,3.3,0,0,0,0,0,3.4,4.4,2.2
2002,39135,7,2.8,0,0,0,0,0,2.9,0,0
2002,39136,0,0,0,0,0,0,0,0,0,0
2002,39137,8,2.7,0,0,0,0,0,0,0,0
2002,39139,9,1.6,0,0,0,0,0,1.6,0,0
2002,39141,351,5,3.1,7,8.2,16.2,0,4.8,5.3,4.7
2002,39142,6,2,0,0,0,0,0,2,0,0
2002,40100,0,0,0,0,0,0,0,0,0,0
2002,40101,0,0,0,0,0,0,0,0,0,0
2002,40103,0,0,0,0,0,0,0,0,0,0
2002,40104,0,0,0,0,0,0,0,0,0,0
2002,40107,14,3.5,0,0,0,0,0,3.6,3.6,3.5
2002,41001,0,0,0,0,0,0,0,0,0,0
2002,41002,5,1.9,0,0,0,0,0,2,0,0
2002,41003,0,0,0,0,0,0,0,0,0,0
2002,41004,0,0,0,0,0,0,0,0,0,0
2002,41005,0,0,0,0,0,0,0,0,0,0
2002,42111,0,0,0,0,0,0,0,0,0,0
2002,42113,0,0,0,0,0,0,0,0,0,0
2002,42117,0,0,0,0,0,0,0,0,0,0
2002,42118,0,0,0,0,0,0,0,0,0,0
2002,42119,0,0,0,0,0,0,0,0,0,0
2002,42121,0,0,0,0,0,0,0,0,0,0
2002,42124,29,4.4,0,0,0,0,0,4.5,4.8,4
2002,43001,6,2.9,0,0,0,0,0,2.9,0,0
2002,43002,0,0,0,0,0,0,0,0,0,0
2002,43003,0,0,0,0,0,0,0,0,0,0
2002,43004,0,0,0,0,0,0,0,0,0,0
2002,44078,0,0,0,0,0,0,0,0,0,0
2002,44083,0,0,0,0,0,0,0,0,0,0
2002,44084,0,0,0,0,0,0,0,0,0,0
2002,45076,7,6.5,0,0,0,0,0,7,0,0
2002,45077,10,4.2,0,0,0,0,0,4.9,0,0
2002,45078,0,0,0,0,0,0,0,0,0,0
2002,46128,0,0,0,0,0,0,0,0,0,0
2002,46130,9,2.4,0,0,0,0,0,2.4,0,0
2002,46131,28,6.9,0,0,0,0,0,7,8.8,4.9
2002,46132,0,0,0,0,0,0,0,0,0,0
2002,46134,34,2.9,0,0,0,0,0,2.8,3.3,2.3
2002,46135,0,0,0,0,0,0,0,0,0,0
2002,46137,0,0,0,0,0,0,0,0,0,0
2002,46140,0,0,0,0,0,0,0,0,0,0
2002,47060,0,0,0,0,0,0,0,0,0,0
2002,47062,8,2.1,0,0,0,0,0,2.2,0,0
2002,47064,0,0,0,0,0,0,0,0,0,0
2002,47065,6,3.9,0,0,0,0,0,3.9,0,0
2002,48066,0,0,0,0,0,0,0,0,0,0
2002,48068,83,2.1,0,0,0,0,0,2.3,2.8,1.4
2002,48069,0,0,0,0,0,0,0,0,0,0
2002,48070,13,2.3,0,0,0,0,0,1.8,0,0
2002,48071,96,2.2,0,0,0,0,0,2.2,2.8,1.6
2002,48072,87,4.3,0,3.3,0,0,0,6.7,5,3.5
2002,48073,131,5.2,0,4.5,9.5,0,0,5.4,6.4,4
2002,48074,48,4.1,0,3.5,0,0,0,4.9,4.2,3.9
2002,48075,0,0,0,0,0,0,0,0,0,0
2002,48077,147,4.4,0,7,3.7,0,0,4.3,5.3,3.5
2002,48078,563,8.3,0,7.8,7.6,0,0,13.1,9.7,7.1
2002,48080,50,6.2,0,6.9,0,0,0,5.4,9.2,3.4
2002,49132,30,3.9,0,0,0,0,0,4,4.9,2.8
2002,49135,0,0,0,0,0,0,0,0,0,0
2002,49137,7,4.4,0,0,0,0,0,4.5,0,0
2002,49140,0,0,0,0,0,0,0,0,0,0
2002,49142,68,6.3,0,0,15.4,0,0,5.8,7.5,5.1
2002,49144,60,6.1,0,0,0,0,0,6.3,6,6.2
2002,49148,105,6.1,0,8.5,0,0,0,6.3,6.1,6
2002,50001,63,2.9,0,0,0,0,0,2.9,4.4,1.4
2002,50002,14,4.2,0,0,0,0,0,4.2,0,0
2002,50003,31,2.8,0,0,0,0,0,2.8,2.7,2.9
2002,50005,13,2.3,0,0,0,0,0,2.2,2.9,1.7
2002,50006,13,1.7,0,0,0,0,0,1.7,1.7,1.8
2002,50007,0,0,0,0,0,0,0,0,0,0
2002,50009,0,0,0,0,0,0,0,0,0,0
2002,50010,44,5.1,0,0,0,0,0,5,4.5,5.6
2002,50012,123,4,0,0,0,0,0,4,4.2,3.8
2002,50013,6,2,0,0,0,0,0,1.7,0,0
2002,50014,51,5.6,0,0,0,0,0,5.8,7,4.2
2002,51150,0,0,0,0,0,0,0,0,0,0
2002,51152,21,4.7,0,0,0,0,0,4.9,6,3.1
2002,51153,0,0,0,0,0,0,0,0,0,0
2002,51154,0,0,0,0,0,0,0,0,0,0
2002,51155,19,4.1,0,0,0,0,0,4.2,3.6,4.6
2002,51156,0,0,0,0,0,0,0,0,0,0
2002,51159,28,3,0,8.9,0,0,0,2.6,3.1,2.9
2002,52096,7,3.6,0,0,0,0,0,3.6,0,0
2002,53111,8,3.2,0,0,0,0,0,3.3,0,0
2002,53112,0,0,0,0,0,0,0,0,0,0
2002,53113,45,3.4,0,0,0,0,0,3.5,3,3.8
2002,53114,0,0,0,0,0,0,0,0,0,0
2002,54037,0,0,0,0,0,0,0,0,0,0
2002,54039,13,3.9,0,0,0,0,0,3.7,4.5,3.4
2002,54041,15,2.1,0,0,0,0,0,2,0,0
2002,54042,0,0,0,0,0,0,0,0,0,0
2002,54043,0,0,0,0,0,0,0,0,0,0
2002,54045,19,6.1,0,0,0,0,0,5.8,4.3,7.9
2002,55104,12,6.3,0,0,0,0,0,6.3,5.9,6.8
2002,55105,0,0,0,0,0,0,0,0,0,0
2002,55106,6,2.9,0,0,0,0,0,3,0,0
2002,55108,7,1.7,0,0,0,0,0,1.8,0,0
2002,55110,13,2.4,0,0,0,0,0,2.4,0,0
2002,55111,5,5.8,0,0,0,0,0,0,0,0
2002,56015,5,2.8,0,0,0,0,0,2.9,0,0
2002,56017,0,0,0,0,0,0,0,0,0,0
2002,57001,0,0,0,0,0,0,0,0,0,0
2002,57002,12,4.8,0,0,0,0,0,4.6,0,0
2002,57003,47,3.2,0,0,0,0,0,3.2,3.3,3.1
2002,57004,17,3.7,0,0,0,0,0,3.8,4.3,3.1
2002,58106,0,0,0,0,0,0,0,0,0,0
2002,58107,0,0,0,0,0,0,0,0,0,0
2002,58108,0,0,0,0,0,0,0,0,0,0
2002,58109,6,2.2,0,0,0,0,0,2.3,0,0
2002,58112,9,2.5,0,0,0,0,0,2.2,0,0
2002,59113,0,0,0,0,0,0,0,0,0,0
2002,59114,0,0,0,0,0,0,0,0,0,0
2002,59117,21,3.4,0,0,0,0,0,3,2.3,4.5
2002,60077,44,5.2,0,0,10.2,0,0,4.9,6.3,3.9
2002,61150,0,0,0,0,0,0,0,0,0,0
2002,61151,0,0,0,0,0,0,0,0,0,0
2002,61154,0,0,0,0,0,0,0,0,0,0
2002,61156,26,5.7,0,15.2,0,0,0,5,6.5,4.8
2002,61157,0,0,0,0,0,0,0,0,0,0
2002,61158,0,0,0,0,0,0,0,0,0,0
2002,62070,0,0,0,0,0,0,0,0,0,0
2002,62072,18,3.1,0,0,0,0,0,3.1,0,0
2002,63066,0,0,0,0,0,0,0,0,0,0
2002,63067,16,6.8,0,0,0,0,0,6.8,6.6,6.9
2002,64072,0,0,0,0,0,0,0,0,0,0
2002,64074,0,0,0,0,0,0,0,0,0,0
2002,64075,50,4.7,0,0,0,0,0,5,5.1,4.3
2002,65096,0,0,0,0,0,0,0,0,0,0
2002,65098,0,0,0,0,0,0,0,0,0,0
2002,66102,25,3.9,0,0,0,0,0,4,3.4,4.4
2002,66103,0,0,0,0,0,0,0,0,0,0
2002,66104,0,0,0,0,0,0,0,0,0,0
2002,66105,12,2.5,0,0,0,0,0,2.3,2.9,2.1
2002,66107,10,4.7,0,0,0,0,0,4.7,0,0
2002,67055,5,1.7,0,0,0,0,0,1.7,0,0
2002,67061,16,4.1,0,4.5,0,0,0,3.7,0,0
2002,68070,26,5.2,0,0,20,0,0,4.5,6.4,3.9
2002,68071,0,0,0,0,0,0,0,0,0,0
2002,68072,0,0,0,0,0,0,0,0,0,0
2002,68073,9,4,0,0,0,0,0,4,0,0
2002,68074,0,0,0,0,0,0,0,0,0,0
2002,68075,0,0,0,0,0,0,0,0,0,0
2002,69104,0,0,0,0,0,0,0,0,0,0
2002,69106,11,3.9,0,0,0,0,0,3.5,0,0
2002,69107,0,0,0,0,0,0,0,0,0,0
2002,69108,0,0,0,0,0,0,0,0,0,0
2002,69109,6,2.7,0,0,0,0,0,2.4,0,0
2002,70092,0,0,0,0,0,0,0,0,0,0
2002,70093,12,2.7,0,0,0,0,0,2.8,2.8,2.7
2002,71091,5,2.6,0,0,0,0,0,2.7,0,0
2002,71092,26,5.3,0,0,0,0,0,5.5,7.1,3.7
2002,72066,0,0,0,0,0,0,0,0,0,0
2002,72068,10,3.6,0,0,0,0,0,3.2,3.4,3.7
2002,72073,0,0,0,0,0,0,0,0,0,0
2002,72074,24,4.5,0,6.8,0,0,0,3.1,4.9,4.1
2002,73099,8,1.8,0,0,0,0,0,1.8,0,0
2002,73102,9,4,0,0,0,0,0,4.1,0,0
2002,73105,0,0,0,0,0,0,0,0,0,0
2002,73106,19,3.5,0,0,0,0,0,3.4,4.6,2.3
2002,73108,51,4.4,0,0,0,0,0,4.4,4.7,4.1
2002,74187,0,0,0,0,0,0,0,0,0,0
2002,74190,0,0,0,0,0,0,0,0,0,0
2002,74194,0,0,0,0,0,0,0,0,0,0
2002,74195,0,0,0,0,0,0,0,0,0,0
2002,74197,0,0,0,0,0,0,0,0,0,0
2002,74201,11,2.1,0,0,0,0,0,2.1,0,0
2002,74202,0,0,0,0,0,0,0,0,0,0
2002,75084,0,0,0,0,0,0,0,0,0,0
2002,75085,0,0,0,0,0,0,0,0,0,0
2002,75086,0,0,0,0,0,0,0,0,0,0
2002,75087,0,0,0,0,0,0,0,0,0,0
2002,76081,0,0,0,0,0,0,0,0,0,0
2002,76082,0,0,0,0,0,0,0,0,0,0
2002,76083,6,1.6,0,0,0,0,0,1.6,0,0
2002,77100,0,0,0,0,0,0,0,0,0,0
2002,77101,0,0,0,0,0,0,0,0,0,0
2002,77102,0,0,0,0,0,0,0,0,0,0
2002,77103,5,4,0,0,0,0,0,4,0,0
2002,77104,0,0,0,0,0,0,0,0,0,0
2002,78001,0,0,0,0,0,0,0,0,0,0
2002,78002,17,7.5,0,7.3,0,0,0,7.8,6.9,8.1
2002,78003,0,0,0,0,0,0,0,0,0,0
2002,78004,0,0,0,0,0,0,0,0,0,0
2002,78005,0,0,0,0,0,0,0,0,0,0
2002,78009,0,0,0,0,0,0,0,0,0,0
2002,78012,23,5.9,0,7.3,0,0,0,4,7.9,4.2
2002,78013,0,0,0,0,0,0,0,0,0,0
2002,79077,19,2.3,0,0,0,0,0,2.3,2.7,1.8
2002,79078,0,0,0,0,0,0,0,0,0,0
2002,80116,0,0,0,0,0,0,0,0,0,0
2002,80118,0,0,0,0,0,0,0,0,0,0
2002,80119,6,3,0,0,0,0,0,3.1,0,0
2002,80121,0,0,0,0,0,0,0,0,0,0
2002,80122,0,0,0,0,0,0,0,0,0,0
2002,80125,60,5,0,10.1,0,0,0,4.5,6.1,4
2002,81094,32,5.1,0,0,0,0,0,5.4,4.8,5.3
2002,81095,0,0,0,0,0,0,0,0,0,0
2002,81096,46,3.5,0,0,0,0,0,3.5,3,3.8
2002,81097,0,0,0,0,0,0,0,0,0,0
2002,82100,11,2.3,0,0,0,0,0,1.9,2.1,2.6
2002,82101,0,0,0,0,0,0,0,0,0,0
2002,82105,0,0,0,0,0,0,0,0,0,0
2002,82108,6,2.8,0,0,0,0,0,2.5,0,0
2002,83001,0,0,0,0,0,0,0,0,0,0
2002,83002,0,0,0,0,0,0,0,0,0,0
2002,83003,22,3.5,0,0,0,0,0,3.3,3.3,3.6
2002,83005,69,2.5,0,0,0,0,0,2.6,2.9,2.1
2002,84001,29,4.1,0,0,0,0,0,4.3,4.2,4
2002,84002,5,4.3,0,0,0,0,0,4.4,0,0
2002,84003,0,0,0,0,0,0,0,0,0,0
2002,84004,0,0,0,0,0,0,0,0,0,0
2002,84005,0,0,0,0,0,0,0,0,0,0
2002,84006,7,2.6,0,0,0,0,0,2.6,0,0
2002,85043,0,0,0,0,0,0,0,0,0,0
2002,85044,5,2.3,0,0,0,0,0,2.3,0,0
2002,85045,8,4.2,0,0,0,0,0,4.5,0,0
2002,85046,34,2.7,0,2,0,0,0,2.7,2.7,2.6
2002,85048,7,1.8,0,0,0,0,0,1.9,0,0
2002,85049,6,4.1,0,0,0,0,0,4.3,0,0
2002,86100,0,0,0,0,0,0,0,0,0,0
2002,87083,7,2.5,0,0,0,0,0,2.5,0,0
2002,88072,0,0,0,0,0,0,0,0,0,0
2002,88073,0,0,0,0,0,0,0,0,0,0
2002,88075,0,0,0,0,0,0,0,0,0,0
2002,88080,10,4.1,0,0,0,0,0,4.4,0,0
2002,88081,43,6.5,0,15.8,0,0,0,5.1,6.2,6.8
2002,89077,0,0,0,0,0,0,0,0,0,0
2002,89080,0,0,0,0,0,0,0,0,0,0
2002,89087,0,0,0,0,0,0,0,0,0,0
2002,89088,0,0,0,0,0,0,0,0,0,0
2002,89089,13,2.8,0,0,0,0,0,2.7,2,3.8
2002,90075,0,0,0,0,0,0,0,0,0,0
2002,90076,0,0,0,0,0,0,0,0,0,0
2002,90077,0,0,0,0,0,0,0,0,0,0
2002,90078,0,0,0,0,0,0,0,0,0,0
2002,91091,7,6.3,0,0,0,0,0,6.5,0,0
2002,91092,20,3.7,0,0,0,0,0,3.8,3.3,4.2
2002,91093,0,0,0,0,0,0,0,0,0,0
2002,91095,0,0,0,0,0,0,0,0,0,0
2002,92087,143,2.8,0,4.8,0,0,0,2.8,3.7,1.9
2002,92088,162,2.8,0,7.2,0,0,0,2.6,3.2,2.5
2002,92089,54,3.1,0,5,0,0,0,2.7,4.3,1.7
2002,92090,71,3.4,0,7.4,0,0,0,3.2,3,3.8
2002,92091,6,1.7,0,0,0,0,0,1.7,0,0
2002,93120,10,6.8,0,0,0,0,0,7,6.2,7.6
2002,93121,0,0,0,0,0,0,0,0,0,0
2002,93123,11,7.6,0,0,0,0,0,7.7,5.8,10.3
2002,93124,5,2.7,0,0,0,0,0,2.8,0,0
2002,94076,5,3,0,0,0,0,0,3,0,0
2002,94078,30,2.6,0,0,0,0,0,2.7,2.9,2.3
2002,94083,33,3.2,0,0,0,0,0,3.2,3.5,2.9
2002,94086,10,2.1,0,0,0,0,0,2.1,0,0
2002,94087,7,2.7,0,0,0,0,0,2.7,0,0
2002,95059,19,2.6,0,0,0,0,0,2.5,2.6,2.5
2002,96088,273,4.6,0,5.4,0,0,0,4,5.8,3.5
2002,96089,45,1.3,0,1.1,0,0,0,1.7,1.4,1.2
2002,96090,55,2.7,0,2.7,0,0,0,2.5,3.3,2.1
2002,96091,129,1.9,0,4.9,0,0,0,1.5,2.5,1.4
2002,96092,33,1.9,0,3.7,0,0,0,1.4,1.8,2
2002,96093,61,3.4,0,6.8,0,0,0,2.6,3.3,3.5
2002,96094,112,3.3,0,6.6,0,0,0,2.9,3.3,3.3
2002,96095,71,1.1,0,1.5,0,0,0,1.1,1.1,1.1
2002,96098,13,1.6,0,0,0,0,0,1.4,1.9,1.2
2002,96099,13,2.7,0,0,0,0,0,3.2,0,0
2002,96101,0,0,0,0,0,0,0,0,0,0
2002,96102,11,1.3,0,0,0,0,0,1.3,0,0
2002,96103,21,4.7,0,0,0,0,0,5.2,5.8,3.8
2002,96104,63,8,0,8.1,0,0,0,0,11.3,4.9
2002,96106,6,0.5,0,0,0,0,0,0,0,0
2002,96107,6,2,0,0,0,0,0,0,0,0
2002,96109,50,4,0,4.1,0,0,0,0,6,2.1
2002,96110,49,3,0,2.4,0,0,0,3.5,3.8,2.3
2002,96111,55,3.4,0,3.5,0,0,0,0,4.6,2.2
2002,96112,82,7.3,0,8,0,0,0,0,8.9,5.9
2002,96113,7,2.6,0,0,0,0,0,0,0,0
2002,96114,50,3.6,0,7.9,0,0,0,2.1,3.9,3.3
2002,96115,0,0,0,0,0,0,0,0,0,0
2002,96119,46,2.5,0,2,0,0,0,3.1,2.1,3.1
2002,97116,0,0,0,0,0,0,0,0,0,0
2002,97118,0,0,0,0,0,0,0,0,0,0
2002,97119,0,0,0,0,0,0,0,0,0,0
2002,97122,0,0,0,0,0,0,0,0,0,0
2002,97127,0,0,0,0,0,0,0,0,0,0
2002,97129,39,4.8,0,12.2,15.8,0,0,3.4,5.5,4.2
2002,97130,5,3.2,0,0,0,0,0,3.7,0,0
2002,97131,6,4.1,0,0,0,0,0,4.4,0,0
2002,98080,0,0,0,0,0,0,0,0,0,0
2002,99078,0,0,0,0,0,0,0,0,0,0
2002,99082,0,0,0,0,0,0,0,0,0,0
2002,100059,7,2.2,0,0,0,0,0,2.3,0,0
2002,100060,6,3.9,0,0,0,0,0,4,0,0
2002,100061,9,2.7,0,0,0,0,0,2.7,0,0
2002,100062,5,4.9,0,0,0,0,0,6.4,0,0
2002,100063,32,3,0,2.2,0,0,0,3.2,3.1,2.9
2002,100064,0,0,0,0,0,0,0,0,0,0
2002,100065,0,0,0,0,0,0,0,0,0,0
2002,101105,0,0,0,0,0,0,0,0,0,0
2002,101107,0,0,0,0,0,0,0,0,0,0
2002,102081,0,0,0,0,0,0,0,0,0,0
2002,102085,0,0,0,0,0,0,0,0,0,0
2002,103127,0,0,0,0,0,0,0,0,0,0
2002,103128,0,0,0,0,0,0,0,0,0,0
2002,103129,0,0,0,0,0,0,0,0,0,0
2002,103130,11,5.3,0,0,0,0,0,5.3,5.1,5.5
2002,103131,8,3.2,0,0,0,0,0,3.2,0,0
2002,103132,29,4.6,0,0,0,0,0,4.6,6.1,2.9
2002,103135,0,0,0,0,0,0,0,0,0,0
